0.2426834 0.2657949 52.2 87.04
0.2408653 0.26379 43.96 86.89
0.2385934 0.2586712 46.36 86.85
0.2406666 0.2642991 49.47 86.96
0.2415341 0.2654724 42.05 87.25
0.2360096 0.2642881 55.23 89.6
0.2378783 0.262523 74.67 87.9
0.2389938 0.2666002 55.65 88.13
0.241183 0.2601238 70.46 88.5
0.2411812 0.2591414 59.08 90.26
0.241508 0.2553998 41.38 88.72
0.2408996 0.2578424 43.65 89.12
0.2418681 0.2612536 52.73 91.11
0.2418889 0.2603214 43.8 90.03
0.2406394 0.2602374 75.6 88.99
0.2372875 0.256314 42.31 92.72
0.2360533 0.2579583 41.2 89.62
0.2373212 0.2521398 46.35 90.11
0.2383013 0.2643294 42.47 89.9
0.2359779 0.2636194 51.89 96.27
0.237756 0.2569851 46.81 96.23
0.2347163 0.2589679 64.45 93.92
0.2369406 0.2587327 46.37 94.52
0.2370915 0.2596487 53.87 94.41
0.2366364 0.2564132 53.02 94.56
0.2394901 0.2536446 46.77 94.34
0.2359876 0.2520742 41.84 97
0.2335563 0.249001 50.03 95.95
0.2329836 0.2538398 43.99 95.09
0.2373089 0.2635627 44.52 95.26
0.2350378 0.2528956 43.19 95.78
0.2348898 0.2561917 53.51 95.49
0.2381318 0.2562172 48.5 95.62
0.2349299 0.2641473 45.76 98.53
0.2337227 0.2641589 45.47 97.74
0.2351668 0.2590791 49.22 95.5
0.2356947 0.2590233 47.56 95.71
0.2322846 0.259367 55.01 96.14
0.2329445 0.2596649 53.55 96.12
0.2337389 0.2572583 47.75 96
0.2337869 0.2557832 52.99 98.95
0.2311619 0.2556823 53.49 99.15
0.2337219 0.2569891 46.69 96.72
0.2347964 0.2554724 49.1 97.29
0.2314714 0.2600494 56.87 96.96
0.2295316 0.2596215 45.54 97.26
0.2326719 0.2575592 53.8 97.28
0.2313127 0.2631585 49.41 99.86
0.232468 0.2580948 50.37 101.08
0.2312916 0.257366 54.33 97.86
0.2321757 0.256153 59.86 97.84
0.230046 0.2552387 88.36 101.93
0.2298475 0.2581389 56.17 98.21
0.2321472 0.2648035 53.49 99.58
0.2299301 0.2607977 67.96 96.29
0.2357904 0.2642331 57.53 95.17
0.2305589 0.2656658 52.36 95.28
0.2292847 0.2627225 56.36 95.64
0.2314017 0.2576538 55.33 95.6
0.2287749 0.2576444 54.23 95.65
0.2312365 0.2629586 51.67 98.28
0.2286224 0.2609362 57.5 98.91
0.2309224 0.2644564 52.8 96.12
0.2295616 0.2701908 50.45 96.79
0.2307133 0.2591279 64.47 96.67
0.2229397 0.2645492 57.52 96.75
0.2286403 0.2664086 49.19 96.83
0.2324722 0.2630732 65.44 99.25
0.2282425 0.2680496 44.27 99.12
0.2262155 0.2632315 58.3 97.42
0.2264318 0.262474 55.24 97.42
0.2282348 0.2656557 57.61 101.56
0.2268587 0.2616374 46.2 97.94
0.2278513 0.2629476 57.46 98.77
0.2280622 0.2696545 51.39 100.42
0.2282518 0.2651666 81.89 98.05
0.2280752 0.2641209 70.2 98.25
0.2264162 0.2656351 56.04 98.53
0.2285438 0.2656459 67.37 98.56
0.228474 0.2637966 53.69 98.77
0.2285941 0.2672372 67.54 101.97
0.2289296 0.2675915 59.72 100.17
0.2287581 0.2666735 55.05 99.52
0.2285503 0.2685951 53.94 99.73
0.2285697 0.2666966 51.47 99.89
0.2274463 0.265385 57.52 100.02
0.2289596 0.2671444 63.78 101.44
0.2285521 0.2669957 58.03 102.95
0.2289688 0.2677102 59.12 100.28
0.2256829 0.2671648 57.47 100.73
0.2269457 0.2682539 54.17 101
0.2266444 0.2674827 56.84 100.85
0.2265632 0.2668627 59.83 101.67
0.2248676 0.2659717 66.93 102.95
0.2257941 0.2659825 54.14 101.96
0.225843 0.2670623 57.55 101.5
0.2251454 0.2639217 69.08 101.86
0.2239225 0.2631835 62.25 102.03
0.222261 0.2619755 62.96 101.89
0.2232295 0.2619782 56.61 104.77
0.2242425 0.2651315 72.52 103.76
0.2231586 0.2623178 56.95 102.67
0.2231277 0.2650962 54.8 102.76
0.2239353 0.2614391 63.75 102.67
0.2239545 0.2614559 97.31 102.91
0.2234726 0.2619403 57.65 105.25
0.2235895 0.2619574 58.65 104.13
0.2237658 0.2620017 57.16 103.59
0.2226083 0.2608209 75.33 103.39
0.2215178 0.2608369 60.2 106.66
0.2231081 0.2595673 53.14 103.92
0.2227146 0.259462 59.58 105.72
0.222831 0.2578764 86.25 104.53
0.2204694 0.2601812 67.02 104.39
0.2214511 0.2594265 59.61 104.53
0.2146176 0.2596939 69.75 104.83
0.2195503 0.2582029 74.94 104.67
0.2187877 0.2592188 89.3 107.95
0.2211991 0.255742 82.59 108.5
0.2215711 0.2569516 64.36 105.64
0.2211128 0.255099 57 105.5
0.2210771 0.2545124 65.52 105.67
0.2220809 0.2561242 59.78 105.78
0.2202119 0.2553339 68.46 108.29
0.2180722 0.2553098 72.3 108.3
0.2191672 0.2562552 82.33 106.22
0.2200788 0.2602602 72.2 106.26
0.2186022 0.2602202 83.61 108.22
0.2194786 0.2559689 72.09 107.51
0.2189416 0.2589711 67.51 109.62
0.2175443 0.2549198 71.13 107.51
0.219497 0.2544666 62.55 107.2
0.2181553 0.2588481 80.27 107.34
0.219203 0.2582645 59.27 107.8
0.217761 0.2618797 61.18 107.56
0.2189046 0.2612294 68.16 110.04
0.2188333 0.2626602 69.22 108.65
0.2177683 0.2626217 88.13 112.45
0.2188374 0.2612514 77.55 111.22
0.2172545 0.2636865 76.23 108.75
0.2184211 0.2625268 70.14 111.06
0.2178995 0.2604014 72.04 109.32
0.2178537 0.2612387 68.1 109.21
0.2190675 0.261454 62.84 109.61
0.2166587 0.2611311 58.84 113.12
0.2168169 0.2608633 73.12 110.05
0.2150534 0.2671113 75.03 112.58
0.2164491 0.2645518 84.83 110.54
0.212853 0.2669874 64.57 110.06
0.2165574 0.2647827 71.19 110.4
0.2132233 0.2675515 77.45 110.21
0.2124898 0.2685389 68.56 111.24
0.2123314 0.2673669 64.86 112.9
0.2148033 0.2674577 69.07 111.63
0.2122652 0.2665479 61.14 111.57
0.2123744 0.2678423 65.08 111.47
0.2148436 0.2689558 72.41 111.44
0.2124046 0.2687864 70.69 113.3
0.2179662 0.2650366 87.54 112.93
0.2143512 0.266342 85.04 111.96
0.2135358 0.2660151 67.67 111.97
0.2120508 0.2632249 88.16 113.92
0.2129781 0.2644285 69.06 113.08
0.2137403 0.2660152 99.03 114.69
0.2113749 0.2635919 76.58 113.19
0.2145139 0.2630349 81.77 112.81
0.213735 0.2635597 69.49 113.14
0.2139526 0.2636642 70.72 113.31
0.2120643 0.2621603 71.67 118.69
0.2134538 0.2602317 89.28 116.08
0.21291 0.2641824 82.17 114.5
0.2116911 0.2683866 86.39 114.53
0.2126316 0.2648443 87.72 114.28
0.2128813 0.2649259 75.82 116.44
0.2113765 0.2656261 87.26 115.06
0.2115798 0.2647456 72.08 114.47
0.2077921 0.2671803 77.61 114.67
0.2145514 0.2666891 80.63 115.92
0.2106686 0.2667334 73.45 115.95
0.2079736 0.2656238 70.72 117.16
0.2088874 0.2658419 67.34 115.94
0.2124509 0.2626896 90.93 115.76
0.2075258 0.2640346 81.9 115.96
0.2098265 0.264234 82.58 116.14
0.2099497 0.2639968 81.13 119.37
0.2123213 0.2637521 79.49 117.75
0.2147263 0.2641179 73.27 116.83
0.208314 0.2641344 73.3 116.61
0.2107005 0.2671558 73.57 116.63
0.2104513 0.2622397 72.31 119.96
0.2096107 0.2635871 89.66 118.35
0.2105063 0.2622145 72.7 116.97
0.2083989 0.264239 76.39 117.42
0.2080415 0.2680177 97.59 117.38
0.2111751 0.2650221 68.17 119.64
0.2142597 0.2673586 88.19 118.69
0.2092967 0.2672451 75.16 125.29
0.2090801 0.2657417 97.41 123.25
0.2057607 0.2673716 110.47 118.57
0.2054353 0.2683119 72.17 122.11
0.2080693 0.2657618 75.4 121.13
0.2040325 0.2689067 85.02 122.32
0.2059404 0.2686723 80.75 119.5
0.2060718 0.2679355 80.95 139.08
0.2060879 0.2679483 93.7 134.75
0.2057271 0.2683629 95.93 128.07
0.2060212 0.2693709 81.71 127.18
0.2058083 0.2673248 87.75 127.42
0.2094681 0.2660738 96.54 127.53
0.2072295 0.2656627 69.61 124.44
0.2082506 0.2659876 85.27 121.59
0.2067312 0.2660028 120.85 121.84
0.2066123 0.2691867 82.71 121.76
0.2056461 0.2661267 119.52 121.87
0.2066343 0.2649238 78.97 126.44
0.2067062 0.2649278 87 130.55
0.2032263 0.2678488 80.09 129.33
0.2029115 0.2648416 88.03 129.5
0.205487 0.2642837 80.97 130.79
0.2087337 0.264913 139.97 129.28
0.2065614 0.2674614 90.86 129.91
0.2053514 0.2645163 100.93 131.1
0.2053203 0.2642392 102.39 125.49
0.2064325 0.2605281 121.17 127.11
0.2052469 0.2611357 95.58 126.28
0.2064866 0.2629717 91.8 129.14
0.2065091 0.2614864 101.75 126.54
0.205189 0.2628789 88.09 129.16
0.2063813 0.2656325 90.03 131.87
0.2063964 0.2628438 89.9 132.73
0.2064117 0.2615559 93.01 132.3
0.2075727 0.2674893 95.31 131.84
0.2024988 0.2659576 104.96 137.13
0.2017769 0.2648342 84.97 132.76
0.2037072 0.263431 82.78 132.23
0.2015937 0.2657172 80.44 136.33
0.2015525 0.2686679 92.06 134.93
0.2013801 0.2686186 88.35 131.29
0.2014935 0.2665385 84.37 133.92
0.2025991 0.2696176 93.72 133.41
0.2042355 0.2636432 96.38 133.78
0.2002878 0.2665562 106.46 139.6
0.1996338 0.2599831 93.36 136.8
0.1997298 0.2617274 94.4 134.33
0.1987632 0.2647354 92.03 133.91
0.2006069 0.2690742 95.5 135.54
0.1985593 0.2745164 86.19 139.13
0.1983881 0.2781493 101.08 135.01
0.1975242 0.2706509 134.78 135.59
0.1976503 0.2714742 129.4 173.85
0.1977428 0.2728945 118.69 166.15
0.1998347 0.2734224 114.6 149.47
0.1977711 0.2679566 144.15 125.03
0.2010292 0.2747714 116.1 125.49
0.1973925 0.2762096 84.5 125.05
0.1977484 0.2744107 82.92 125.65
0.2015456 0.2726422 83.83 126.69
0.1973782 0.263293 105.67 126.89
0.1977753 0.2718844 97.59 138.45
0.1976066 0.2656712 86.7 130.56
0.1974511 0.2619909 109.82 154.88
0.1971535 0.2729321 104.77 155.36
0.1973271 0.2722062 108.18 155.34
0.1972574 0.2640332 116.23 155.24
0.1979268 0.2700756 107.28 155.75
0.2036589 0.2717758 127.86 128.92
0.1988924 0.2733868 98.63 129.36
0.1982726 0.2772224 106.34 133.74
0.1981686 0.2760157 116.86 129.5
0.1988291 0.2772982 101.25 134.82
0.1978883 0.2741383 137.49 157.16
0.2014094 0.269283 128.92 157.47
0.1963697 0.2665761 97.83 127.33
0.1963401 0.2659646 98.91 127.31
0.1978166 0.2781582 90.96 127.79
0.1963247 0.2738049 85.78 128.45
0.1957167 0.2725247 85.56 128.14
0.1983173 0.275071 109.55 128.34
0.1954005 0.2652014 90.7 128.09
0.1966092 0.2748231 93.41 128.74
0.1999873 0.2745345 91.15 128.39
0.1964564 0.2756009 92.14 128.75
0.1948054 0.2727711 100.77 128.94
0.1948943 0.2748627 94.74 129.5
0.194613 0.2746251 99.04 129.47
0.1945856 0.2756119 82.08 129.7
0.1944006 0.274585 92.98 129.6
0.1938105 0.2737326 129.55 130.77
0.1933182 0.2719092 88.34 130.03
0.1926558 0.2745616 99.58 130.32
0.1926297 0.2760074 90.08 130.09
0.1962254 0.2727001 82.75 130.4
0.1934017 0.2744718 94.85 130.49
0.1945411 0.2742804 95.8 131.25
0.1928167 0.2755627 92.68 130.64
0.1929066 0.275356 108.75 131.22
0.1928687 0.275606 95.23 131.33
0.1927271 0.2723314 101.3 131.57
0.1916691 0.2758618 86.98 133.51
0.1933561 0.2753656 89.01 131.62
0.1935971 0.2731184 86.63 131.83
0.1935635 0.2762764 137.64 132.11
0.1977684 0.277035 98.31 131.98
0.1976511 0.2777255 115.35 132.64
0.1933379 0.2749949 122.88 134.53
0.1932991 0.2748957 90.04 132.71
0.1953416 0.2786763 103.11 133.73
0.1934028 0.2775407 100.47 137.45
0.1935592 0.2785755 93.3 138.18
0.1931025 0.2784804 113.82 137.43
0.1924104 0.2754402 104.84 137.97
0.1925369 0.2763212 115.51 138.45
0.1967974 0.2733858 99.49 138.47
0.1922696 0.2769009 128.95 138.66
0.1919017 0.2787413 129.48 139.25
